"Number","Path","ArchiveTarget","ArchiveTargetExists","CurrentPathExists","Bucket","ActiveScopes","ActiveHitCount","AgentBoardHitCount","ReadmeHitCount","ProjectMasterPlanHitCount","ManifestHitCount","ReleaseNotesHitCount","NonArchiveDocsHitCount","ScriptsHitCount","TestsHitCount","OtherHitCount","ArchiveAuditHitCount","SourceFiles","ArchiveAuditFiles"
"595","docs/v14_024_visual_eval_minimal_seed_set_planning_gate.md","docs/archive/phases/v14/v14_024_visual_eval_minimal_seed_set_planning_gate.md","False","True","human_navigation_review","agent_board;readme;project_master_plan;non_archive_docs","8","5","1","1","0","0","1","0","0","0","2",".agent_board/CHECKPOINT.md[1]; .agent_board/HANDOFF.md[1]; .agent_board/RUN_STATE.md[1]; .agent_board/TASK_QUEUE.md[1]; .agent_board/VALIDATION_LOG.md[1]; PROJECT_MASTER_PLAN.md[1]; README.md[1]; docs/00_project_roadmap.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"596","docs/v14_035_visual_eval_seed_registry_static_review_gate.md","docs/archive/phases/v14/v14_035_visual_eval_seed_registry_static_review_gate.md","False","True","human_navigation_review","agent_board;readme;project_master_plan;non_archive_docs","8","4","1","1","0","0","2","0","0","0","2",".agent_board/CHECKPOINT.md[1]; .agent_board/HANDOFF.md[1]; .agent_board/RUN_STATE.md[1]; .agent_board/TASK_QUEUE.md[1]; PROJECT_MASTER_PLAN.md[1]; README.md[1]; docs/00_project_roadmap.md[1]; docs/v14_036_visual_eval_seed_registry_closeout_or_expansion_route_gate.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"597","docs/v14_036_visual_eval_seed_registry_closeout_or_expansion_route_gate.md","docs/archive/phases/v14/v14_036_visual_eval_seed_registry_closeout_or_expansion_route_gate.md","False","True","human_navigation_review","agent_board;readme;project_master_plan;non_archive_docs","7","4","1","1","0","0","1","0","0","0","2",".agent_board/CHECKPOINT.md[1]; .agent_board/HANDOFF.md[1]; .agent_board/RUN_STATE.md[1]; .agent_board/TASK_QUEUE.md[1]; PROJECT_MASTER_PLAN.md[1]; README.md[1]; docs/00_project_roadmap.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"598","docs/v14_084_pvos_lantern_v2_hero_second_review_record.md","docs/archive/phases/v14/v14_084_pvos_lantern_v2_hero_second_review_record.md","False","True","agent_board_mixed","agent_board;other","11","10","0","0","0","0","0","0","0","1","2",".agent_board/CHECKPOINT.md[2]; .agent_board/HANDOFF.md[2]; .agent_board/RUN_STATE.md[2]; .agent_board/TASK_QUEUE.md[2]; .agent_board/VALIDATION_LOG.md[2]; prompts/image_generation/product_lifestyle_premium_portable_led_camping_lantern_v3.yaml[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"599","docs/v7_119_corrected_fixture_dry_run_execution_closeout.yaml","docs/archive/phases/v7/v7_119_corrected_fixture_dry_run_execution_closeout.yaml","False","True","agent_board_plus_docs","agent_board;non_archive_docs","7","4","0","0","0","0","3","0","0","0","17",".agent_board/CHECKPOINT.md[4]; docs/v7_123_closeout_integrity_correction_implementation_gate.md[1]; docs/v7_125_selected_docs_rescan_authorization_gate.md[1]; docs/v7_126_selected_docs_rescan_execution_closeout.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]; docs/archive/DOCS_ARCHIVE_ZERO_REFERENCE_CANDIDATES.md[1]; docs/archive/phases/v7/v7_120_selected_docs_scan_authorization_gate.md[1]; docs/archive/phases/v7/v7_120_selected_docs_scan_authorization_gate.yaml[1]; docs/archive/phases/v7/v7_121_selected_docs_scan_execution_closeout.md[2]; docs/archive/phases/v7/v7_121_selected_docs_scan_execution_closeout.yaml[1]; docs/archive/phases/v7/v7_122_selected_doc_closeout_integrity_correction_planning.md[4]; docs/archive/phases/v7/v7_122_selected_doc_closeout_integrity_correction_planning.yaml[1]; docs/archive/phases/v7/v7_122_selected_doc_closeout_integrity_correction_planning_closeout.md[1]; docs/archive/phases/v7/v7_122_selected_doc_closeout_integrity_correction_planning_closeout.yaml[1]; docs/archive/phases/v7/v7_123_closeout_integrity_correction_implementation_gate.yaml[1]; docs/archive/phases/v7/v7_123_closeout_integrity_correction_implementation_gate_closeout.yaml[1]"
"600","docs/v7_123_closeout_integrity_correction_implementation_gate.md","docs/archive/phases/v7/v7_123_closeout_integrity_correction_implementation_gate.md","False","True","agent_board_only","agent_board","1","1","0","0","0","0","0","0","0","0","12",".agent_board/CHECKPOINT.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[2]; docs/archive/phases/v7/v7_123_closeout_integrity_correction_implementation_gate_closeout.md[1]; docs/archive/phases/v7/v7_128_first_controlled_batch_execution_gate.md[1]; docs/archive/phases/v7/v7_128_first_controlled_batch_execution_gate.yaml[1]; docs/archive/phases/v7/v7_130_batch_001_markdown_closeout_integrity_correction_planning.md[1]; docs/archive/phases/v7/v7_131_batch_001_markdown_correction_implementation_gate.md[1]; docs/archive/phases/v7/v7_133_batch_001_rescan_authorization_gate.md[1]; docs/archive/phases/v7/v7_135_batch_001_residual_correction_planning.md[1]; docs/archive/phases/v7/v7_136_batch_001_residual_correction_implementation_gate.md[1]; docs/archive/phases/v7/v7_138_batch_001_final_rescan_authorization_gate.md[1]"
"601","docs/v7_125_selected_docs_rescan_authorization_gate.md","docs/archive/phases/v7/v7_125_selected_docs_rescan_authorization_gate.md","False","True","agent_board_only","agent_board","1","1","0","0","0","0","0","0","0","0","21",".agent_board/CHECKPOINT.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[4]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[5]; docs/archive/DOCS_ARCHIVE_C1J_DOCS_ONLY_REFERENCE_REWRITE_PACKAGE_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1K_DOCS_ONLY_REFERENCE_REWRITE_AUTHORIZATION_PACKAGE_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1O_REWRITE_EXECUTION_RECORD.md[1]; docs/archive/phases/v7/v7_125_selected_docs_rescan_authorization_gate_closeout.md[1]; docs/archive/phases/v7/v7_128_first_controlled_batch_execution_gate.md[1]; docs/archive/phases/v7/v7_128_first_controlled_batch_execution_gate.yaml[1]; docs/archive/phases/v7/v7_130_batch_001_markdown_closeout_integrity_correction_planning.md[1]; docs/archive/phases/v7/v7_131_batch_001_markdown_correction_implementation_gate.md[1]; docs/archive/phases/v7/v7_133_batch_001_rescan_authorization_gate.md[1]; docs/archive/phases/v7/v7_135_batch_001_residual_correction_planning.md[1]; docs/archive/phases/v7/v7_136_batch_001_residual_correction_implementation_gate.md[1]; docs/archive/phases/v7/v7_138_batch_001_final_rescan_authorization_gate.md[1]"
"602","docs/v7_126_selected_docs_rescan_execution_closeout.md","docs/archive/phases/v7/v7_126_selected_docs_rescan_execution_closeout.md","False","True","agent_board_only","agent_board","1","1","0","0","0","0","0","0","0","0","10",".agent_board/CHECKPOINT.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]; docs/archive/phases/v7/v7_128_first_controlled_batch_execution_gate.md[1]; docs/archive/phases/v7/v7_128_first_controlled_batch_execution_gate.yaml[1]; docs/archive/phases/v7/v7_130_batch_001_markdown_closeout_integrity_correction_planning.md[1]; docs/archive/phases/v7/v7_131_batch_001_markdown_correction_implementation_gate.md[1]; docs/archive/phases/v7/v7_133_batch_001_rescan_authorization_gate.md[1]; docs/archive/phases/v7/v7_135_batch_001_residual_correction_planning.md[1]; docs/archive/phases/v7/v7_136_batch_001_residual_correction_implementation_gate.md[1]; docs/archive/phases/v7/v7_138_batch_001_final_rescan_authorization_gate.md[1]"
"603","docs/v7_127_controlled_long_task_chain_authorization_gate.md","docs/archive/phases/v7/v7_127_controlled_long_task_chain_authorization_gate.md","False","True","agent_board_only","agent_board","1","1","0","0","0","0","0","0","0","0","10",".agent_board/CHECKPOINT.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]; docs/archive/phases/v7/v7_127_controlled_long_task_chain_authorization_gate_closeout.md[1]; docs/archive/phases/v7/v7_128_first_controlled_batch_execution_gate.md[1]; docs/archive/phases/v7/v7_128_first_controlled_batch_execution_gate.yaml[1]; docs/archive/phases/v7/v7_131_batch_001_markdown_correction_implementation_gate.md[1]; docs/archive/phases/v7/v7_133_batch_001_rescan_authorization_gate.md[1]; docs/archive/phases/v7/v7_135_batch_001_residual_correction_planning.md[1]; docs/archive/phases/v7/v7_136_batch_001_residual_correction_implementation_gate.md[1]; docs/archive/phases/v7/v7_138_batch_001_final_rescan_authorization_gate.md[1]"
"604","docs/v7_145_batch_002_correction_implementation_gate.md","docs/archive/phases/v7/v7_145_batch_002_correction_implementation_gate.md","False","True","agent_board_plus_docs","agent_board;non_archive_docs","3","1","0","0","0","0","2","0","0","0","27",".agent_board/CHECKPOINT.md[1]; docs/v7_153_batch_003_exact_finding_recovery.md[1]; docs/v7_156_batch_003_rescan_authorization_gate.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[8]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[8]; docs/archive/DOCS_ARCHIVE_C1I_DOCS_ONLY_REFERENCE_LINK_GRAPH_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1J_DOCS_ONLY_REFERENCE_REWRITE_PACKAGE_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1K_DOCS_ONLY_REFERENCE_REWRITE_AUTHORIZATION_PACKAGE_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1O_REWRITE_EXECUTION_RECORD.md[1]; docs/archive/phases/v7/v7_145_batch_002_correction_implementation_gate_closeout.md[1]; docs/archive/phases/v7/v7_149_batch_003_authorization_gate.md[1]; docs/archive/phases/v7/v7_150_batch_003_execution_closeout.md[1]; docs/archive/phases/v7/v7_151_batch_003_correction_planning.md[1]; docs/archive/phases/v7/v7_152_batch_003_exact_finding_recovery_gate.md[2]; docs/archive/phases/v7/v7_154_batch_003_correction_implementation_gate.md[1]"
"605","docs/v7_147_batch_002_rescan_authorization_gate.md","docs/archive/phases/v7/v7_147_batch_002_rescan_authorization_gate.md","False","True","agent_board_plus_docs","agent_board;non_archive_docs","3","1","0","0","0","0","2","0","0","0","26",".agent_board/CHECKPOINT.md[1]; docs/v7_153_batch_003_exact_finding_recovery.md[1]; docs/v7_156_batch_003_rescan_authorization_gate.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[7]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[8]; docs/archive/DOCS_ARCHIVE_C1I_DOCS_ONLY_REFERENCE_LINK_GRAPH_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1J_DOCS_ONLY_REFERENCE_REWRITE_PACKAGE_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1K_DOCS_ONLY_REFERENCE_REWRITE_AUTHORIZATION_PACKAGE_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1O_REWRITE_EXECUTION_RECORD.md[1]; docs/archive/phases/v7/v7_147_batch_002_rescan_authorization_gate_closeout.md[1]; docs/archive/phases/v7/v7_149_batch_003_authorization_gate.md[1]; docs/archive/phases/v7/v7_150_batch_003_execution_closeout.md[1]; docs/archive/phases/v7/v7_151_batch_003_correction_planning.md[1]; docs/archive/phases/v7/v7_152_batch_003_exact_finding_recovery_gate.md[2]; docs/archive/phases/v7/v7_154_batch_003_correction_implementation_gate.md[1]"
"606","docs/v7_148_batch_002_rescan_execution_closeout.yaml","docs/archive/phases/v7/v7_148_batch_002_rescan_execution_closeout.yaml","False","True","agent_board_plus_docs","agent_board;non_archive_docs","3","1","0","0","0","0","2","0","0","0","9",".agent_board/CHECKPOINT.md[1]; docs/v7_153_batch_003_exact_finding_recovery.md[1]; docs/v7_156_batch_003_rescan_authorization_gate.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]; docs/archive/DOCS_ARCHIVE_ZERO_REFERENCE_CANDIDATES.md[1]; docs/archive/phases/v7/v7_149_batch_003_authorization_gate.md[1]; docs/archive/phases/v7/v7_150_batch_003_execution_closeout.md[1]; docs/archive/phases/v7/v7_151_batch_003_correction_planning.md[1]; docs/archive/phases/v7/v7_152_batch_003_exact_finding_recovery_gate.md[2]; docs/archive/phases/v7/v7_154_batch_003_correction_implementation_gate.md[1]"
"607","docs/v7_153_batch_003_exact_finding_recovery.md","docs/archive/phases/v7/v7_153_batch_003_exact_finding_recovery.md","False","True","agent_board_only","agent_board","1","1","0","0","0","0","0","0","0","0","11",".agent_board/CHECKPOINT.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[4]; docs/archive/phases/v7/v7_153_batch_003_exact_finding_recovery_closeout.md[1]; docs/archive/phases/v7/v7_158_batch_004_authorization_gate.md[1]; docs/archive/phases/v7/v7_159_batch_004_execution_closeout.md[1]; docs/archive/phases/v7/v7_160_batch_004_correction_planning.md[1]; docs/archive/phases/v7/v7_161_batch_004_correction_implementation_gate.md[1]; docs/archive/phases/v7/v7_163_batch_004_rescan_authorization_gate.md[1]"
"608","docs/v7_156_batch_003_rescan_authorization_gate.md","docs/archive/phases/v7/v7_156_batch_003_rescan_authorization_gate.md","False","True","agent_board_only","agent_board","1","1","0","0","0","0","0","0","0","0","16",".agent_board/CHECKPOINT.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[5]; docs/archive/DOCS_ARCHIVE_C1I_DOCS_ONLY_REFERENCE_LINK_GRAPH_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1J_DOCS_ONLY_REFERENCE_REWRITE_PACKAGE_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1K_DOCS_ONLY_REFERENCE_REWRITE_AUTHORIZATION_PACKAGE_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1O_REWRITE_EXECUTION_RECORD.md[1]; docs/archive/phases/v7/v7_156_batch_003_rescan_authorization_gate_closeout.md[1]; docs/archive/phases/v7/v7_158_batch_004_authorization_gate.md[1]; docs/archive/phases/v7/v7_159_batch_004_execution_closeout.md[1]; docs/archive/phases/v7/v7_160_batch_004_correction_planning.md[1]; docs/archive/phases/v7/v7_161_batch_004_correction_implementation_gate.md[1]; docs/archive/phases/v7/v7_163_batch_004_rescan_authorization_gate.md[1]"
"609","docs/v7_157_batch_003_rescan_execution_closeout.yaml","docs/archive/phases/v7/v7_157_batch_003_rescan_execution_closeout.yaml","False","True","agent_board_only","agent_board","1","1","0","0","0","0","0","0","0","0","8",".agent_board/CHECKPOINT.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]; docs/archive/DOCS_ARCHIVE_ZERO_REFERENCE_CANDIDATES.md[1]; docs/archive/phases/v7/v7_158_batch_004_authorization_gate.md[1]; docs/archive/phases/v7/v7_159_batch_004_execution_closeout.md[1]; docs/archive/phases/v7/v7_160_batch_004_correction_planning.md[1]; docs/archive/phases/v7/v7_161_batch_004_correction_implementation_gate.md[1]; docs/archive/phases/v7/v7_163_batch_004_rescan_authorization_gate.md[1]"
"610","docs/v7_169_agent_board_and_validator_patch_gate_closeout.md","docs/archive/phases/v7/v7_169_agent_board_and_validator_patch_gate_closeout.md","False","True","agent_board_plus_docs","agent_board;non_archive_docs","2","1","0","0","0","0","1","0","0","0","8",".agent_board/CHECKPOINT.md[1]; docs/v7_169_agent_board_and_validator_patch_gate_closeout.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[4]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[4]"
"611","docs/v7_169_agent_board_and_validator_patch_gate_closeout.yaml","docs/archive/phases/v7/v7_169_agent_board_and_validator_patch_gate_closeout.yaml","False","True","agent_board_plus_docs","agent_board;non_archive_docs","2","1","0","0","0","0","1","0","0","0","3",".agent_board/CHECKPOINT.md[1]; docs/v7_169_agent_board_and_validator_patch_gate_closeout.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]; docs/archive/DOCS_ARCHIVE_ZERO_REFERENCE_CANDIDATES.md[1]"
"612","docs/v7_169_agent_board_and_validator_patch_gate.md","docs/archive/phases/v7/v7_169_agent_board_and_validator_patch_gate.md","False","True","agent_board_plus_docs","agent_board;non_archive_docs","2","1","0","0","0","0","1","0","0","0","9",".agent_board/CHECKPOINT.md[1]; docs/v7_169_agent_board_and_validator_patch_gate_closeout.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[2]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[4]; docs/archive/DOCS_ARCHIVE_C1J_DOCS_ONLY_REFERENCE_REWRITE_PACKAGE_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1K_DOCS_ONLY_REFERENCE_REWRITE_AUTHORIZATION_PACKAGE_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1O_REWRITE_EXECUTION_RECORD.md[1]"
"613","docs/v7_169_agent_board_and_validator_patch_gate.yaml","docs/archive/phases/v7/v7_169_agent_board_and_validator_patch_gate.yaml","False","True","agent_board_plus_docs","agent_board;non_archive_docs","2","1","0","0","0","0","1","0","0","0","8",".agent_board/CHECKPOINT.md[1]; docs/v7_169_agent_board_and_validator_patch_gate_closeout.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[2]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[2]; docs/archive/DOCS_ARCHIVE_C1J_DOCS_ONLY_REFERENCE_REWRITE_PACKAGE_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1K_DOCS_ONLY_REFERENCE_REWRITE_AUTHORIZATION_PACKAGE_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1O_REWRITE_EXECUTION_RECORD.md[1]; docs/archive/DOCS_ARCHIVE_ZERO_REFERENCE_CANDIDATES.md[1]"
"614","docs/v7_200_smart_commander_portable_protocol_extraction_gate.md","docs/archive/phases/v7/v7_200_smart_commander_portable_protocol_extraction_gate.md","False","True","human_navigation_review","readme;non_archive_docs","7","0","1","0","0","0","6","0","0","0","2","README.md[1]; docs/v7_200_smart_commander_portable_protocol_extraction_gate.md[3]; docs/v7_201_smart_commander_reuse_package_index_gate.md[1]; docs/v7_203_smart_commander_portable_release_candidate_gate.md[2]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"615","docs/v7_201_smart_commander_reuse_package_index_gate.md","docs/archive/phases/v7/v7_201_smart_commander_reuse_package_index_gate.md","False","True","human_navigation_review","readme;non_archive_docs","6","0","1","0","0","0","5","0","0","0","4","README.md[1]; docs/v7_201_smart_commander_reuse_package_index_gate.md[3]; docs/v7_203_smart_commander_portable_release_candidate_gate.md[2]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[2]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[2]"
"616","docs/v7_202_smart_commander_external_adoption_readiness_gate.md","docs/archive/phases/v7/v7_202_smart_commander_external_adoption_readiness_gate.md","False","True","human_navigation_review","readme;non_archive_docs","6","0","1","0","0","0","5","0","0","0","2","README.md[1]; docs/v7_202_smart_commander_external_adoption_readiness_gate.md[3]; docs/v7_203_smart_commander_portable_release_candidate_gate.md[2]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"617","docs/v7_203_smart_commander_portable_release_candidate_gate.md","docs/archive/phases/v7/v7_203_smart_commander_portable_release_candidate_gate.md","False","True","human_navigation_review","readme;non_archive_docs","5","0","1","0","0","0","4","0","0","0","8","README.md[1]; docs/v7_203_smart_commander_portable_release_candidate_gate.md[3]; docs/v7_205_static_review_console_mockup_spec_gate.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[4]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[4]"
"618","docs/v7_205_static_review_console_mockup_spec_gate.md","docs/archive/phases/v7/v7_205_static_review_console_mockup_spec_gate.md","False","True","human_navigation_review","readme;non_archive_docs","6","0","1","0","0","0","5","0","0","0","13","README.md[1]; docs/v7_205_static_review_console_mockup_spec_gate.md[2]; docs/v7_206_static_review_console_mockup_file_gate.md[1]; docs/v7_208_static_mockup_visual_polish_or_pause_decision_gate.md[1]; docs/v7_211_static_mockup_accessibility_review_gate.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[5]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[5]; docs/archive/DOCS_ARCHIVE_C1J_DOCS_ONLY_REFERENCE_REWRITE_PACKAGE_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1K_DOCS_ONLY_REFERENCE_REWRITE_AUTHORIZATION_PACKAGE_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1O_REWRITE_EXECUTION_RECORD.md[1]"
"619","docs/v7_206_static_review_console_mockup_file_gate.md","docs/archive/phases/v7/v7_206_static_review_console_mockup_file_gate.md","False","True","human_navigation_review","readme;non_archive_docs","5","0","1","0","0","0","4","0","0","0","5","README.md[1]; docs/v7_206_static_review_console_mockup_file_gate.md[2]; docs/v7_208_static_mockup_visual_polish_or_pause_decision_gate.md[1]; docs/v7_211_static_mockup_accessibility_review_gate.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[2]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[2]; docs/archive/phases/v7/v7_207_static_mockup_review_and_index_gate.md[1]"
"620","docs/v7_208_static_mockup_visual_polish_or_pause_decision_gate.md","docs/archive/phases/v7/v7_208_static_mockup_visual_polish_or_pause_decision_gate.md","False","True","human_navigation_review","readme","1","0","1","0","0","0","0","0","0","0","13","README.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[5]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[5]; docs/archive/DOCS_ARCHIVE_C1J_DOCS_ONLY_REFERENCE_REWRITE_PACKAGE_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1K_DOCS_ONLY_REFERENCE_REWRITE_AUTHORIZATION_PACKAGE_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1O_REWRITE_EXECUTION_RECORD.md[1]"
"621","docs/v7_209_static_mockup_product_copy_cleanup_gate.md","docs/archive/phases/v7/v7_209_static_mockup_product_copy_cleanup_gate.md","False","True","human_navigation_review","readme;non_archive_docs","4","0","1","0","0","0","3","0","0","0","2","README.md[1]; docs/v7_208_static_mockup_visual_polish_or_pause_decision_gate.md[1]; docs/v7_209_static_mockup_product_copy_cleanup_gate.md[1]; docs/v7_211_static_mockup_accessibility_review_gate.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"622","docs/v7_211_static_mockup_accessibility_review_gate.md","docs/archive/phases/v7/v7_211_static_mockup_accessibility_review_gate.md","False","True","human_navigation_review","readme","1","0","1","0","0","0","0","0","0","0","8","README.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[3]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[5]"
"623","docs/v7_212_static_mockup_accessibility_patch_gate.md","docs/archive/phases/v7/v7_212_static_mockup_accessibility_patch_gate.md","False","True","human_navigation_review","readme;non_archive_docs","3","0","1","0","0","0","2","0","0","0","2","README.md[1]; docs/v7_211_static_mockup_accessibility_review_gate.md[1]; docs/v7_212_static_mockup_accessibility_patch_gate.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[1]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[1]"
"624","docs/v7_214_mainline_backlog_review_after_static_mockup_gate.md","docs/archive/phases/v7/v7_214_mainline_backlog_review_after_static_mockup_gate.md","False","True","human_navigation_review","readme","1","0","1","0","0","0","0","0","0","0","4","README.md[1]","docs/archive/DOCS_ARCHIVE_C1C_REMAINING_DOCS_CLASSIFICATION_DRY_RUN.md[2]; docs/archive/DOCS_ARCHIVE_C1E_REMAINING_DOCS_RECLASSIFICATION_REFRESH.md[2]"
